timestamp,production_output,planned_production_output,production_priority,shift_factor,hour_factor,M001_demand,M002_demand,M003_demand,M004_demand,M005_demand,M006_demand,M007_demand,M008_demand,M001_stock,M002_stock,M003_stock,M004_stock,M005_stock,M006_stock,M007_stock,M008_stock,task_count,hour,weekday
2026-01-28 23:00:00,19,20,3,1.0,1.0,20,19,39,0,0,0,0,0,140.0,289.0,168.0,0.0,0.0,0.0,0.0,0.0,1.0,23,2
2026-01-29 00:00:00,18,20,2,0.97,1.0,18,18,36,0,0,0,0,0,122.0,271.0,132.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3
2026-01-29 01:00:00,18,20,1,0.97,0.98,18,18,36,0,0,0,0,0,104.0,253.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3
2026-01-29 02:00:00,13,15,3,0.97,0.98,13,0,0,26,13,0,0,0,500.0,0.0,0.0,500.0,146.0,0.0,0.0,0.0,1.0,2,3
2026-01-29 03:00:00,15,15,2,0.97,0.98,15,0,0,29,16,0,0,0,485.0,0.0,0.0,471.0,130.0,0.0,0.0,0.0,1.0,3,3
2026-01-29 04:00:00,13,15,3,0.97,0.98,13,0,0,25,14,0,0,0,472.0,0.0,0.0,446.0,116.0,0.0,0.0,0.0,1.0,4,3
2026-01-29 05:00:00,14,15,2,0.97,0.98,14,0,0,27,14,0,0,0,458.0,0.0,0.0,419.0,102.0,0.0,0.0,0.0,1.0,5,3
2026-01-29 06:00:00,15,15,3,0.97,1.0,16,0,0,30,15,0,0,0,442.0,0.0,0.0,389.0,500.0,0.0,0.0,0.0,1.0,6,3
2026-01-29 07:00:00,18,20,3,0.97,1.0,18,18,36,0,0,0,0,0,424.0,235.0,464.0,0.0,0.0,0.0,0.0,0.0,1.0,7,3
2026-01-29 08:00:00,19,20,2,1.02,1.0,19,20,39,0,0,0,0,0,405.0,215.0,425.0,0.0,0.0,0.0,0.0,0.0,1.0,8,3
2026-01-29 09:00:00,14,15,2,1.02,1.015,14,0,0,28,15,0,0,0,391.0,0.0,0.0,361.0,485.0,0.0,0.0,0.0,1.0,9,3
2026-01-29 10:00:00,14,15,3,1.02,1.015,14,0,0,29,14,0,0,0,377.0,0.0,0.0,332.0,471.0,0.0,0.0,0.0,1.0,10,3
2026-01-29 11:00:00,8,10,2,1.02,1.015,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,212.0,212.0,170.0,0.0,11,3
2026-01-29 12:00:00,13,15,1,1.02,1.0,13,0,0,26,13,0,0,0,364.0,0.0,0.0,306.0,458.0,0.0,0.0,0.0,1.0,12,3
2026-01-29 13:00:00,20,20,2,1.02,1.0,21,20,41,0,0,0,0,0,343.0,195.0,384.0,0.0,0.0,0.0,0.0,0.0,2.0,13,3
2026-01-29 14:00:00,21,20,2,1.02,1.02,22,21,43,0,0,0,0,0,321.0,174.0,341.0,0.0,0.0,0.0,0.0,0.0,3.0,14,3
2026-01-29 15:00:00,17,15,3,1.02,1.02,17,0,0,34,17,0,0,0,304.0,0.0,0.0,272.0,441.0,0.0,0.0,0.0,1.0,15,3
2026-01-29 16:00:00,22,20,2,1.0,1.02,22,22,45,0,0,0,0,0,282.0,152.0,296.0,0.0,0.0,0.0,0.0,0.0,3.0,16,3
2026-01-29 17:00:00,20,20,1,1.0,1.0,20,20,41,0,0,0,0,0,262.0,132.0,255.0,0.0,0.0,0.0,0.0,0.0,1.0,17,3
2026-01-29 18:00:00,20,20,3,1.0,1.0,20,20,40,0,0,0,0,0,242.0,112.0,215.0,0.0,0.0,0.0,0.0,0.0,1.0,18,3
2026-01-29 19:00:00,20,20,2,1.0,1.0,20,20,40,0,0,0,0,0,222.0,500.0,175.0,0.0,0.0,0.0,0.0,0.0,1.0,19,3
2026-01-29 20:00:00,19,20,1,1.0,1.0,19,19,38,0,0,0,0,0,203.0,481.0,137.0,0.0,0.0,0.0,0.0,0.0,1.0,20,3
2026-01-29 21:00:00,10,10,1,1.0,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,202.0,202.0,150.0,0.0,21,3
2026-01-29 22:00:00,10,10,2,1.0,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,192.0,192.0,130.0,0.0,22,3
2026-01-29 23:00:00,10,10,1,1.0,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,182.0,182.0,110.0,0.0,23,3
2026-01-30 00:00:00,10,10,1,0.97,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,172.0,172.0,500.0,0.0,0,4
2026-01-30 01:00:00,10,10,1,0.97,0.98,0,0,0,0,0,9,10,20,0.0,0.0,0.0,0.0,0.0,163.0,162.0,480.0,0.0,1,4
2026-01-30 02:00:00,10,10,1,0.97,0.98,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,153.0,152.0,460.0,0.0,2,4
2026-01-30 03:00:00,15,15,1,0.97,0.98,15,0,0,30,15,0,0,0,188.0,0.0,0.0,242.0,426.0,0.0,0.0,0.0,1.0,3,4
2026-01-30 04:00:00,14,15,2,0.97,0.98,14,0,0,27,14,0,0,0,174.0,0.0,0.0,215.0,412.0,0.0,0.0,0.0,1.0,4,4
2026-01-30 05:00:00,10,10,3,0.97,0.98,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,143.0,142.0,440.0,0.0,5,4
2026-01-30 06:00:00,15,15,2,0.97,1.0,15,0,0,29,15,0,0,0,159.0,0.0,0.0,186.0,397.0,0.0,0.0,0.0,1.0,6,4
2026-01-30 07:00:00,15,15,1,0.97,1.0,14,0,0,29,15,0,0,0,145.0,0.0,0.0,157.0,382.0,0.0,0.0,0.0,1.0,7,4
2026-01-30 08:00:00,16,15,1,1.02,1.0,16,0,0,32,16,0,0,0,129.0,0.0,0.0,125.0,366.0,0.0,0.0,0.0,1.0,8,4
2026-01-30 09:00:00,10,10,1,1.02,1.015,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,133.0,132.0,420.0,0.0,9,4
2026-01-30 10:00:00,21,20,2,1.02,1.015,22,21,42,0,0,0,0,0,107.0,460.0,500.0,0.0,0.0,0.0,0.0,0.0,3.0,10,4
2026-01-30 11:00:00,21,20,1,1.02,1.015,22,21,42,0,0,0,0,0,500.0,439.0,458.0,0.0,0.0,0.0,0.0,0.0,3.0,11,4
2026-01-30 12:00:00,20,20,3,1.02,1.0,20,20,40,0,0,0,0,0,480.0,419.0,418.0,0.0,0.0,0.0,0.0,0.0,1.0,12,4
2026-01-30 13:00:00,21,20,1,1.02,1.0,21,21,42,0,0,0,0,0,459.0,398.0,376.0,0.0,0.0,0.0,0.0,0.0,3.0,13,4
2026-01-30 14:00:00,10,10,3,1.02,1.02,0,0,0,0,0,10,10,21,0.0,0.0,0.0,0.0,0.0,123.0,122.0,399.0,1.0,14,4
2026-01-30 15:00:00,9,10,3,1.02,1.02,0,0,0,0,0,9,9,18,0.0,0.0,0.0,0.0,0.0,114.0,113.0,381.0,0.0,15,4
2026-01-30 16:00:00,8,10,1,1.0,1.02,0,0,0,0,0,8,8,16,0.0,0.0,0.0,0.0,0.0,106.0,105.0,365.0,0.0,16,4
2026-01-30 17:00:00,14,15,2,1.0,1.0,14,0,0,28,14,0,0,0,445.0,0.0,0.0,500.0,352.0,0.0,0.0,0.0,1.0,17,4
2026-01-30 18:00:00,13,15,2,1.0,1.0,13,0,0,26,13,0,0,0,432.0,0.0,0.0,474.0,339.0,0.0,0.0,0.0,1.0,18,4
2026-01-30 19:00:00,15,15,2,1.0,1.0,15,0,0,30,15,0,0,0,417.0,0.0,0.0,444.0,324.0,0.0,0.0,0.0,1.0,19,4
2026-01-30 20:00:00,13,15,3,1.0,1.0,13,0,0,26,13,0,0,0,404.0,0.0,0.0,418.0,311.0,0.0,0.0,0.0,1.0,20,4
2026-01-30 21:00:00,15,15,2,1.0,1.0,15,0,0,30,15,0,0,0,389.0,0.0,0.0,388.0,296.0,0.0,0.0,0.0,1.0,21,4
2026-01-30 22:00:00,15,15,3,1.0,1.0,15,0,0,30,15,0,0,0,374.0,0.0,0.0,358.0,281.0,0.0,0.0,0.0,1.0,22,4
2026-01-30 23:00:00,15,15,3,1.0,1.0,15,0,0,30,15,0,0,0,359.0,0.0,0.0,328.0,266.0,0.0,0.0,0.0,1.0,23,4
2026-01-31 00:00:00,14,15,2,0.97,1.0,14,0,0,28,14,0,0,0,345.0,0.0,0.0,300.0,252.0,0.0,0.0,0.0,1.0,0,5
2026-01-31 01:00:00,19,20,3,0.97,0.98,19,19,38,0,0,0,0,0,326.0,379.0,338.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5
2026-01-31 02:00:00,19,20,2,0.97,0.98,18,19,38,0,0,0,0,0,308.0,360.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5
2026-01-31 03:00:00,20,20,1,0.97,0.98,19,20,40,0,0,0,0,0,289.0,340.0,260.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5
2026-01-31 04:00:00,20,20,1,0.97,0.98,20,20,39,0,0,0,0,0,269.0,320.0,221.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5
2026-01-31 05:00:00,20,20,3,0.97,0.98,20,19,39,0,0,0,0,0,249.0,301.0,182.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5
2026-01-31 06:00:00,20,20,1,0.97,1.0,20,19,39,0,0,0,0,0,229.0,282.0,143.0,0.0,0.0,0.0,0.0,0.0,1.0,6,5
2026-01-31 07:00:00,10,10,1,0.97,1.0,0,0,0,0,0,10,10,20,0.0,0.0,0.0,0.0,0.0,500.0,500.0,345.0,0.0,7,5
